,Topic,Count,Name,Representation,Representative_Docs
85,84,25,84_声音_极越_空调声_杂音,"['声音', '极越', '空调声', '杂音', 'airpods', '采用', '声响', '很安静', '安静', '耳机']","['AirPods   初体验 充电盒体积真 很小，没比AirPods 大多少；佩戴舒适感极好，入耳但没有特别塞住 耳朵，更像Bose 鲨鱼鳍没有撑架 感觉；通透模式做得非常好，下可以做到 取下长时间佩戴；耳机柄 压感按键需 习惯一下， 个人觉得虽然这次 “捏” 如AirPods  “敲击”方便，但 指令上', '底到啦，给大家推一款最近用 性价比贼高 还超耐用 耳机， 一加 Buds A e 这个耳机有两款配色，个人觉得这款瞬影青配色 设计很有意思，采用 蓝绿撞色设计，有种经典又复古 时尚感，充电盒表面 采用 通体 蓝色，但开盖 用到 大面积 绿色，视觉冲击力贼强  体验上，', '◎孙欣｜寂静 声音\ue627读书会 生活中 杂音， 大海潮头起落，挟带 泥沙卵石 贝壳鱼虾，无论 喜 喜欢 厌 厌烦，永远充斥于天地间 这世界充满各种各样 声响，但 只有意识到它们 存 ，它们才会真 存  人 耳朵自带神奇 过滤器，可以过滤掉无关 杂音 有些人耳朵灵敏，能捕捉到世']"
86,85,24,85_口罩_戴口罩_闷死_怎么办,"['口罩', '戴口罩', '闷死', '怎么办', 'mask', '晕车两件套这福气给', '感觉喘气', '感觉脸上被人捂', '电梯间', '甲醛超标']","['烦死 ，这烂   戴口罩 鼻子 被空调创飞，戴口罩脸上全 闷得雾水，这个天 开空调 行吗 热 开 自己那边 空调', '春节后新一轮甲流高峰应该注意以下方面 个人防护- 佩戴口罩    电梯间 地铁等密闭场所规范佩戴医用外科口罩或N 口罩，确保贴合面部，每 小时更换一次 - 勤洗手消毒 使用肥皂和流动水洗手至少 秒，或用含酒精 免洗洗手液；随身携带消毒湿巾，擦拭手机 键盘等高频接触物品 - 避', '分 个东西，能让 到现 还没中招 原因  这个口罩卡扣，口罩勒 更紧 防护性  好很多，而且 会耳朵疼， 使用，当然，最主  还  通风， 那几个小姑娘穿 少然后天天关窗开空调， 🐏 才怪，还好 经常 呆']"
87,86,24,86_媒体_万斯_徽章_教训吸取,"['媒体', '万斯', '徽章', '教训吸取', '助推', '谁才', '编辑', '内容', '吹吹空调', '脸红吗']","['潘长江这件事情 被媒体无端 造谣生事这几个  们一直 呼吁应该先清理整顿这些乱七八糟 媒体现  媒体 没有职业道德坐   吹 空调看图 可以策划出 故事，这比编剧厉害多  其他媒体跟 复制粘贴，  进行核实， 形成 媒体矩阵进行传播然后大量 水军进行网暴，接 当事人社', '编辑，“媒体” 字  媒体 ，谁先   敢 敢摆出来，躲 “媒体”两个字 编辑，拿 笔 真当自己上流人 ，看看 家 冰箱塞 多少天 肉，吹吹空调 真觉得  能炒新闻 ，新闻三 素，一点 粘 吧', '媒体 责任和使命 伦理与操守， 重大舆情事件发酵过程中，有些媒体充当 很多 光彩角色，助推 舆情发酵，助推 网络谣言，成为造谣传谣 大本营 其实，细思一下，这背后 逻辑 清晰  背后 主线 KPI，流量，热点，炒作，谣言 所以 们  难理解，媒体 异地监督，可以死道友但']"
88,87,24,87_明天_韩哥_开心_明天有,"['明天', '韩哥', '开心', '明天有', '等台风来', '腰疼腿疼希望', '能去上班', '用怎么会', '那没封吧', '用再被焊']","['明天  装 瓜子去 磕，两个空调 得给 开开，加湿器 开一天', '等台风来 希望明天只有 能去上班（住得很近），  吹 空调外放演唱会，窗外狂风骤雨 阿门', '“韩哥 明天用车安排可 可以帮忙落实一下 ”“明天有‘空气重污染预警’ ，单双号限行  咱们单位 车实  够用  ”“   那怎么办  您快想想办法 ”“这  哎 ”“韩哥，救命  打印机又卡纸  ”“稍等一会  ”“急用  ”“   来 ”']"
89,88,23,88_为什么总有人_地铁_换个地方躺比较香吗_惊到,"['为什么总有人', '地铁', '换个地方躺比较香吗', '惊到', '然后又匆匆忙忙赶去地铁站', '忙昏头', '批毯子服帖额', '得陶白白', '强烈建议延期复工', '应该下']","['这天热   化掉 公司走到地铁站 分钟 太热   选择一站公交 总有人尼玛嫌冷 所有 觉得热 她一人觉得冷，下场   们去开，她去关来来回回 一天十几次 这种天气 密闭  一定 关空调 还 批毯子服帖额', '为什么总有人上地铁 从中间上？还得他们上 别人才能下 为什么总有人乘扶梯喜欢站中间挡住后面赶路 人?为什么总有人 拥挤 地铁 翘二郎腿？为什么总有人 公共场所外放抖音？为什么 开 空调总有人开门后 关？为什么总有人推行李箱 蹭  脚后跟？ 长沙·长沙火车站', '？  坐 一天被空调吹 冻  死，下 班坐地铁发现地铁 水泄 通，等 半个小时终于挤上 地铁，一边 心 狂骂，一边又突然感受到 久违 温暖（物理意义上 ，地铁 人太多 所以很热），于 骂得没那么狠']"
90,89,23,89_自己花钱买_好感_顾青裴_帅哥,"['自己花钱买', '好感', '顾青裴', '帅哥', '新招', '未婚夫接走', '本宝宝申请', '朱大田打算铤而走险', '李玉', 'ann走过人生重']","['解放 志宁早上六点送 到新娘家 门口 回去继续补觉  们从凌晨躺下 知道 话到几点 慢慢睡去陪 Ann走过人生重  一刻 穿婚纱 她很美 远远看  眼眶湿润 一次又一次刘刘 她打 催产素  待产室继续等  新生命 到来小红帽吃 几口宴席', '》❗  《夏诺纯 傅言墨第 章“猜 可能需  ，上车吧 ” 苏棠  ，翻 个白眼 “他第一次跟 见面，全程 只  十个字，到现   想 明白真 会有人喜欢这种人吗？”之后苏棠被她 未婚夫接走，夏诺纯瞧 真切，那 娱乐圈 有名 影帝 门当户对，郎才女貌', '直到原炀摔门出去，顾青裴才跌坐 沙发上疲惫地阖上 眼 他自个儿 琢磨 明白，怎么事情 发展到现 这个样子 俩人结婚这么多 ，原炀 真应 他那句话，什么 让 顾青裴，瞅 顾青裴 乐呵 甭 吵架 ， 连脸红 屈指可数，更遑论直接被气走  论理，其实   多大 事儿，无非   末']"
91,90,22,90_公交车_公交车上_还没开_食堂开空调,"['公交车', '公交车上', '还没开', '食堂开空调', '奶茶终于喝上', '空调下面瑟瑟', '然恐怕会把', '最近犯', '暖风暖和', '空调像公交车']","['公交车上 开空调   却 开空调', '公交车 开空调 ， 穿 毛衣秋裤满头大汗，现 坐 空调下面瑟瑟 ，还好很近， 然一会儿估计咳成🐶  希望再睡一觉起来能恢复正常  ，这个天穿这么厚其实  觉得难为情 还好没人看见  值班  裹 被子（没错，披肩 管用）， 然恐怕会把 当奇葩  唉，接下来 好好锻炼', '轻易没用过单位 公车， 用一次，老款帕萨特，捣鼓半天 会调空调，加上已经 烈 下炙烤 半天，吹   知道 啥风  于 给 打电话    咱们单位这个帕萨特空调咋调 ？咋 出冷风 ？  （幸灾乐祸 语气）咱们 车只吹暖风，赶紧关 吧于 ， 们开 车窗行驶 车流中']"
92,91,22,91_中国人_中国_韩游跟没出国门一样_北上广深港澳台游鄙视西安兰州青海西北游穷酸,"['中国人', '中国', '韩游跟没出国门一样', '北上广深港澳台游鄙视西安兰州青海西北游穷酸', '新疆西藏内蒙古鄙视所有国内游', '鄙视东南亚', '西乡', '外衣', '欧洲北美澳洲游', '算力之城']","['看待问题很客观 人，先 个人结论 提出取消西乡-罗湖，和做出决策 深圳地铁领导，  想 出他们脑袋 面想 什么 提高效率？   懂提高 哪  效率，这个应该  更明白一点，提高哪方面 效率 最基本 ， 用数据 话吧 西乡-罗湖区间段运行 多久？西乡，坪洲，宝体 早高峰人流', '欧洲北美澳洲游 鄙视东南亚 韩游跟没出国门一样，到处  中国人；北上广深港澳台游鄙视西安兰州青海西北游穷酸，跟时尚一点  搭边；新疆西藏内蒙古鄙视所有国内游，标榜自己或神圣或磅礴或广阔 外衣，认为别 地方 没有这样 气质；还有这样一群人，他们蹲  吃泡面加', '欧洲北美澳洲游 鄙视东南亚 韩游跟没出国门一样，到处  中国人；北上广深港澳台游鄙视西安兰州青海西北游穷酸，跟时尚一点  搭边；新疆西藏内蒙古鄙视所有国内游，标榜自己或神圣或磅礴或广阔 外衣，认为别 地方 没有这样 气质；还有这样一群人，他们蹲  吃泡面加班，鄙视所有节假 出']"
93,92,22,92_热死_tm把_空调温度巨高无比_天还能坚挺来往,"['热死', 'tm把', '空调温度巨高无比', '天还能坚挺来往', '叫电力', '还开空调热死', '平均闷死每', '因为本工作m被', '和老登', '命完全']","['开空调， 真  热死', '\ue627张泽禹  笑富 ， 空调能 知 觉中自动跳转暖气，平均闷死每 人', '本人还 那 叫电力 够， tm把 空调温度调低一点会死吗，每次 热成狗']"
94,93,22,93_味道_太好闻_香水味_香味,"['味道', '太好闻', '香水味', '香味', '空调下', '瞬间提升食欲', '热气与呼出', '然后香膏', '爱闻很浓烈', '特冷静']","['同事身上 香水味正  买 一款香膏 味道， 买 时候还吐槽 好闻，下次再  买 ，然后香膏 被 压箱底再 没用过，然后 闻到同事身上 味道依旧觉得 好闻而且以前  很 爱闻很浓烈 香味，再加上现 冬天 开热空调，好难受呜但现 能接受很多 ，然后  梦中情香  蔻依', '之前买护手霜送 一瓶香水小样，用这个香水  知道有 朋友，这个味道太熟悉   喷 去到 泡咖啡，开水一接触咖啡粉散发出来 味道包裹 肌肤之花  鼻腔 绽开 ，还有空调 冷风和地毯 味道，直接把 卷回冬天Cornell Hall ，有些记忆 那些时空，进入那些时空 钥匙 隐匿 特定元', '请查收周报    香水味·/作为 风象i人，下班喜欢闻楼道 各家 菜香，去猜菜谱；上班喜欢闻公司  香水味，去猜香水名及人物画像 本周「 香水周报」如下，请查收 ·周一 班味花果 木质 麝香  各种香气混 空调 热气与呼出 二氧化碳， 大脑皮层窒息 味道， 班味，']"
95,94,21,94_面包_带一件_以上_衬衫,"['面包', '带一件', '以上', '衬衫', '斤以上', '裙子怎么', '时候去逛超市', '明天没空调这条裙子', '悦遇', '拍照化']","['经常跟朋友 ，谁 没有 念旧， 一件毛衣  买 ，可以穿  以上 当时 only“价格 菲”，基础色造  它 百搭，基本每 入秋，再冷一点 天气 会翻出来穿  当空调衫，外出骑车披上 走，完美诠释它 好穿性 现 袖口有点脱线 ，但 算洗过无数遍，似乎还有 刚穿上时 味道，因此', '翻出    衣橱，已经好久没穿过这条裙子 ，但确实够温柔，很好 诠释 上身基础，下身  基础， 谁  脚冷，于 配上 白袜子吃腻 两家面包店 面包，这  进超市买  块 三个 面包，出乎意料 味道 差，而且价格实惠，请问以前  用 块 买 面包 什么水平？', '有些话术，真 油腻 昨晚买 两件上衣，一条裙子 裙子  喜欢 白色花苞裙，下面束起来有松紧，适合 空调久坐 九五折 砍价，懒得逛 ，下单走人 临出门又瞄 一眼，轻薄款衬衣，像防晒服，性价比 高，销售赶紧 ，姐，喜欢 带一件 为什么真金白银买一件，  带一件？语气轻飘飘']"
96,95,21,95_铅一样沉重_眼前_电脑屏幕_可盯,"['铅一样沉重', '眼前', '电脑屏幕', '可盯', '脑袋却像被塞进', '脑袋却像被塞', '脑袋却像被灌', '脑袋', '此起彼伏', '抗议']","['，可  脑袋却像被塞 一团乱麻，思绪越理越乱😵 明明deadline  眼前，眼睛却 受控制地瞟向窗外，看云朵飘过 像 度假⛅   空调嗡嗡作响，吹得 后脑勺发紧，连带 颈椎 跟 抗议💆\u200d♀️ 想喝杯热', '，可  脑袋却像被灌 铅一样沉重😩 明明该全力冲刺完成手头 工作，结果偏头痛突然发作，眼前 数据表格全 变成 模糊 乱码🤪 最近为 赶项目连续加班，睡眠严重 足，再加上 空调温度太低，冷风一吹', '，可  太阳穴却像被上 发条，一阵阵抽痛根本停 下来😫 明明deadline近 眼前，可盯 电脑屏幕时，那些数据 像被施 魔法，  眼前 停打转🌀   此起彼伏 键盘声 此起彼伏 电话铃声，还有空调呼']"
97,96,21,96_人间_自习室_禁止_长畈沙教学点,"['人间', '自习室', '禁止', '长畈沙教学点', '一学', '小型自习室', '每个自习室光线通透', '每个自习室', '每班一名班主任老师', '固定座位']","['合肥考研寄宿自习室教室环境 座位固定，一人一座，独立单桌，座位配有插座，室内有空调，走廊配置饮水机自动售货机，每班一名班主任老师 背书室环境 座位流动，内有witi，禁止 占座 宿舍环境 有单人间二人间四人间六人间（ 同校区 同房型），独立卫浴，配置空调洗衣机，饮水机，宿舍有阳台', '青岛上岸寄宿考研基地这  来上岸实地考察之后 总结自习室 有特别大 自习室， 有 多， 多人 小型自习室，每个自习室光线通透，空间自由， 会给人一种压抑感 每个自习室  固定座位，选好 可以一直到考研结束 宿舍 有空调，有独立卫浴（ 比较喜欢 ），每人有专属柜子，单人间，双人', '\ue627济南考研寄宿学校 上岸考研寄宿自习室 有特别大 自习室， 有 多， 多人 小型自习室，每个自习室光线通透，空间自由， 会给人一种压抑感 每个自习室  固定座位，选好 可以一直到考研结束 宿舍 有空调，有独立卫浴（ 比较喜欢 ），每人有专属柜子，单人间，双人间，四人，六人']"
98,97,20,97_使用眼霜_暴露_cvs_黑暗中看手机,"['使用眼霜', '暴露', 'cvs', '黑暗中看手机', '眨眼次数少', '多眨眼睛', '常预防眼睛干涩该怎样做', '正常情况每分钟眨眼约', '会进入疲劳状态', '聊聊']","['眼霜  个误区， 犯过吗？🌸🌸眼部肌肤 人体最薄 肌肤  最容易出现肌肤问题 ，  最容易长皱纹 地方 眼部皱纹 暴露 龄 痕迹 因此许多女性 会重点保养 使用眼霜 基础动作 但眼霜大家 用对 吗 使用眼霜 五个误区 们一定  解一下；🌹🌹咱们 眼部皮肤 脸部 四', '聊聊 常预防眼睛干涩该怎样做？ .多眨眼睛  停眨眼有助于泪水 分泌和分布，眨眼次数少 ，导致泪水分泌量减少，暴露 空气中 泪膜会快速蒸发，失去对眼球 保护力 正常情况每分钟眨眼约 次  .科学用眼别忽略合理安排看手机时间；  黑暗中看手机；与电脑距离保持  厘米以上，使视线能', '聊聊 常预防眼睛干涩该怎样做？  多眨眼睛  停眨眼有助于泪水 分泌和分布，眨眼次数少 ，导致泪水分泌量减少，暴露 空气中 泪膜会快速蒸发，失去对眼球 保护力 正常情况每分钟眨眼约 次   科学用眼别忽略合理安排看手机时间；  黑暗中看手机；与电脑距离']"
99,98,20,98_媳妇儿_恋与制作人白起_普普_小野,"['媳妇儿', '恋与制作人白起', '普普', '小野', '抱歉', '到哪', '微信', '跟他', '身边', '一下']","['\ue627恋与制作人白起 灵感来源 主线剧情识别真假白起有次 去署 找白起时碰上他 开会，本想    等一会他，半路却被突然跳出来 唐朝拦  原地，他神秘兮兮地凑到   身边，勾 “ 怀好意” 笑容小声 道，“嫂子，帮 们 忙呗 ”“抱歉，刚开完会，来晚', '非常浅薄，马杰看 他 眼睛，  想好好工作，理解  您 雄才大略 马杰停顿 一下，似乎 思考措辞，所以您把 当个屁，放 吧 他沉默半晌，对马杰点 头， 马杰 辞职信上签字，并对他 ，一路顺风，手  钢笔漏 墨水，染黑 一点他 食指，那 一种有点怪异  潮湿 感觉，时至今 ，他', '\ue627恋与制作人白起 周常短信搞搞，没刷到这条 老师先看图ww因 白警官有意将 拉进他 朋友圈， 顺理成章地加 几个他特遣署兄弟 微信 这天上午 开完早会，习惯性拿起手机查消息，屏幕一亮，顾征 唐朝和陆一仨人 名字 消息提醒栏排 一排   顾征和唐朝联系 倒 算什么新鲜事，']"
100,99,20,99_宿舍_空调一模一样热死_烤小太阳已经够离谱_新宿舍除,"['宿舍', '空调一模一样热死', '烤小太阳已经够离谱', '新宿舍除', '环境还好', '空调哪够用', '直接把全', '知道之前怎么租出去', '空调吹左边肩膀', '空调一打开滤网上粉末似']","['今 夏天， 卧室吹左边肩膀， 空调吹左边肩膀，宿舍空调吹左边肩膀，出来培训还 吹左边肩膀，左边胳膊 彻底废', '真  太喜欢 宿舍楼下  一分钟上楼，环境还好，特别 空调能开暖气毕竟 们  空调只制冷 制热 可惜 ，再过几天又 搬回去', '这个 第二次搬上上周  这周宿舍，新宿舍除 地段哪儿 比 上旧宿舍  知道之前怎么租出去  房东还自信满满洗衣机和空调 换新  还只负责买 管装屋 空调一打开滤网上粉末似 灰尘哗哗掉窗帘 够长， 能完全挡住玻璃衣柜小到大衣根本挂 下几件其他  想   心']"
101,100,20,100_这才三_三台大空调_顺顺利利充上电_三台空调开,"['这才三', '三台大空调', '顺顺利利充上电', '三台空调开', '三朵百合', '们其他三个人终于', '冷空调害', '到底为啥', '为什么还这么冷', '休养三天才能继续跳绳']","['这才三 呀，  空调开冷气', '到底为啥   三台大空调 那吹 还 冷得发抖', '平板冷得三天充 上电， 带到 ，让它吹 会儿空调，顺顺利利充上电']"
102,101,20,101_味道_臭味_弥漫_一边,"['味道', '臭味', '弥漫', '一边', '死老鼠味', '晃晃悠悠到', '知道有种东西叫止汗走珠和喷雾吗', '极限环境', '想毒死', '很轻易消失']","['原来菠萝蜜真 闻起来有点臭  虽然吃起来香香  天气太冷开 空调，上完厕所回来 闻到 有一股臭臭 味道，仔细一闻 菠萝蜜 还纳闷 脚一点  觉得冷，抬头一看，原来开空调 h', '刚刚外出 时候打 辆车，车  味道真 绝 ，    闻到最难闻 味道，   再形容来增加自己 创伤 ； 这个人本来 会晕车，终于 晃晃悠悠到  之后冲进厕所吐   只 个想有份工作吹吹空调，为什么 这样对 ， 还 个孩子', '天凉  小区 银杏树下真真难闻 臭味又开始飘起来 ， 有人摘银杏果后 地上直接搓皮取核，果皮 臭味 还有人为 摘果子把树枝 拉断 ，   这样   立式柜机空调还  度，冻死个人 走过去给调高 ，回来 一会儿又有人给调低 近两 尤其讨厌夏天，  因为新来 男士把空调开太低']"
103,102,20,102_这两天_马上一天_所以这两天可能没更新_去闷热,"['这两天', '马上一天', '所以这两天可能没更新', '去闷热', '终于有人开空调', '可抗因素', '周末两天', '因为一些', '因为有钱', '这两天没更新']","['最后一天防暑降温假放假一周加班三天没有空调 最后一天成功中暑天呢天呢某女子 单位加班没有空调中暑？最后附上  单位水生植物', '已经两天  公司 破物业空调还没修好， 一想到明天还 去闷热  待一整天，真 妈惹法克', '这两天没更新，正式给大家 一声～ 们搬家啦（倒   因为有钱），因为一些 可抗因素，那个天台 让 们用 ，没办法 们只能换地方  这两天  忙搬家 事，空调呀，宽带呀现 还没弄好，所以这两天可能没更新   过阿姨坦荡荡哈，会赔 们一期搬家vlog哈（等新 全部归置好 之后） 大家']"
104,103,19,103_最破_没有空调_没空调_热水袋盘,"['最破', '没有空调', '没空调', '热水袋盘', '没电扇', '表格上', '跑走', '好无助', '渐渐融化', '这群废物']","['没有暖气没有空调 没有阳光   ，喝 热水穿 羽绒服抱 热水袋盘 腿（冻脚）坐 椅子上加班', '最破  最破 家具没有空调，没有电脑连自己 东西 被拿走 脾气异常暴躁 一天', '没有空调 加班没有灵魂，福州这天气，下午  内根本坐 住， 只能坐 门外 走廊透透气']"
105,104,19,104_打投_吃晚饭_omplished这咋_果然免疫力大幅降低,"['打投', '吃晚饭', 'omplished这咋', '果然免疫力大幅降低', '淋湿半边腿', '每一条每', '没吹头发它自然干', '昨晚回来睡', '桌子上摆', '热得去报修']","['阳过 ，很珍惜这段体验  早上，六点二十，身体如约醒来，告诉 它已经痊愈   阳症状并 重 第一天，晚上发烧，  知道多少度，喝 热水，吃 片药，昏沉睡去 第二天，已经退烧，少许咳嗽，有点怕冷，再没发热，开会到晚 点 第三天下午，和朋友视频，讨论录课，他  这个样子一', '结束 各种活动之后 这周明显闲 很多 可能 身体知道可以放松 之后各种机能开始下降 果然免疫力大幅降低  高温中猝 及防 感冒  一连好几天 无精打采 浑身没劲 吃药  见好 觉 睡 好 昨晚各种声音 绝于耳 飞机 轰鸣声 蚊子 嗡嗡声 大雨 嘀嗒声 夜猫 哀叫声 强行逼自己听催眠曲 数到羊', '七 末周五  空调冷气吹 喉咙痛头疼 用毛毯把自己盖住 时候 顺带 可以把周围 声音盖住一点 厌倦 每一条每 人 工作指令 偷偷  毛毯 把白眼翻上天喝星巴克 冰摇茶上瘾  因为睡眠 足又必须工作 桌子上摆 三四杯 同口味 咖啡和饮料周一那天朋友转 一篇小时代 文章给  用']"
106,105,19,105_植物_百合_与盆栽_得意地笑,"['植物', '百合', '与盆栽', '得意地笑', '绿植', '牡丹引财', '玄学小建议', '特别适合改善空调房间', '没环境老话', '爬满']","['绿意神器  [得意地笑][得意地笑]植物需 阳光 空气 水，但 直接  照 一定时时 有，有时看 一盆盆 绿色植物枯萎，反倒显得自己粗心大意  Mygdal Plantlamp 出现，  替 们解决这个问题 他们替植物打造   需直接 照及水份 能生存 环境，利用LED灯取代 照', '室内摆放点绿植盆栽，既能净化空气，又能美化环境 绿植， 仅家 需 ，工作环境  需   因为除 节假 ，几乎所有 白天    度过  买来 花草植物很难养得好，那所谓 营养土真 靠谱，还 自己扦插 生长发育良好 看看偶水培之后种植 绿植，连废弃 花盆柱子上 爬满 绿叶，焕发出', '植物来助 成功，成 伟业 人必须坚持刚健 正直 公平 本质，修身养性，积累知识，坚定信念， 断完善自 ，克服困难，消除灾难 此外，它还需 一些外物辅助，如植物 看看那些能帮助 大展宏图 植物 一 百合，百合 一种多 生草本植物 它被命名为“百合”， 因为地下数十瓣片紧紧地围绕']"
107,106,19,106_地铁_和地铁_mark一记_这么慢,"['地铁', '和地铁', 'mark一记', '这么慢', '冷太多', '几度又', '地铁已经开空调', '鸡皮疙瘩直立太tm冷', '地铁开空调', '地铁早晚高峰']","['两周前放进衣柜 吸湿袋 今 第一次开空调，mark一记，虽然 地铁商场 早 冷气很足', '热得很， 知道今 空调第几次坏 地铁热得很， 知道空调开 几度又 路上又冷风嗖嗖神经兮兮', '快五 份  地铁 开冷空调  还没离开秋裤 坐   靠 热水杯暖手今 为什么热 这么慢']"
108,107,19,107_快降温_最讨厌_讨厌夏天_噩梦,"['快降温', '最讨厌', '讨厌夏天', '噩梦', '夏天', '开水衣服', '头疼中暑', '好想放暑假', '好疼呀', '好讨厌夏天好讨厌夏天好讨厌夏天好热好热好热好困好困好困']","['这夏天 真   来 来 ，  天气真 很闷热，    已经开始开空调 ，   既怕热又怕冷 人，每当夏天来临 时候，  尽量 出门 少出门， 真 ，    出去上班赚钱 话，夏天 时候连门   想出  婆婆总   每当一到夏天 时候，家  冰箱雪糕', '这学上  一点 夏天  读书天每天 巨热  们坐 位置吹 到空调和风扇  经常中午被热醒 特别中午吃饭时候太阳很大 吃完饭回班一身汗 空调还老被那几个人占  空调旁边 人 空调吹 他脖子疼下次再能换位  选l y他三人坐 那个位置（前提 超过他三人课 听  一点  和 wz', '这会 个黏腻 夏天吧  下午三点，同事Y小哥哥一回到   “好热 太热 ”， 企图开空调失败后， 人躲去会议室乘凉   这个春天 结尾，真 很热，混 江南湿漉漉 水汽，闷热，潮湿  晒 衣服似乎根本无法干透，开始想念阳光 味道，清爽 ，干燥   晚上睡觉会热醒，出 汗头']"
109,108,19,108_自从_那么_有心_空调室内,"['自从', '那么', '有心', '空调室内', '财运旺盛', '补点水', '让开空调后保暖全靠喝热水和跺脚', '左手边加湿器', '空调打太低靠一杯杯热水续命', '还有小口小口喝水更补水哦']","['空调 那么 凉爽，但空气又 那么 干燥，大家记得多喝水，还有小口小口喝水更补水哦～', '水 风水中有 十分重  地位， 风水 三大基础之一，合理 用水能催旺宅运，这六大风水能助 财运旺盛 一 加湿器摆 左手边加湿器 生活中 很常用 物品，特别  温暖 空调室内，建议摆  桌或者书桌 左上角，并且 让水流向自己，如果', '♕马上开启北方供暖，南方空调 季节  家中 车   常待 地方，一定备一瓶魔介氧气水，让它像矿泉水一样随身携带即补水又 会花妆，吸收 负担']"
110,109,18,109_秋天_季节_秋老虎_城市,"['秋天', '季节', '秋老虎', '城市', '注意这五点', '最潇洒', '很多人以为秋天来', '带来闷热天气', '春风娇娇媚媚', '温度已经降下去']","['秋天来 ，虽然   立秋 ，可 到  末 长沙才能感受到一丝凉意 但  城市 ，好像除 天气什么 没有变 房子和街道除 行人裹紧 外套，一切照旧，连树叶 还 绿  好想去大自然 去感受一下秋天，动物应该开始 准备冬天 食物，满林子 落叶，成熟 瓜果，和麦子  城市 活 ，', '立秋还  秋天，大伙们还 注意这五点 立秋后，很多人以为秋天来 ，天气 再炎热，其实 然 立秋后还有“秋老虎”，会出现“热死牛” 闷热天气，秋老虎 到来，带来闷热天气，该如何应对呢？  防暑降温 继续入秋之后，尽管昼夜温差变大，但 白天有时仍然很热，有时暑气更加逼人，所以，防', '从哪天起，大家    多 一件外套 虽然中午 太阳还 高高挂起但风已经 清凉 ，像 从山头吹来，夹 林间 清冽， 由地让 们缩 缩肩膀 看来秋天真 已经到  秋天 最潇洒 季节， 可以看一 中最圆  亮，可以摆脱空调冷气吹得腿疼 夏天，可以穿过膝 风衣和大头皮鞋，可以用精致']"
111,110,18,110_罢工_空调罢工_空调集体罢工_三伏天,"['罢工', '空调罢工', '空调集体罢工', '三伏天', '挂霜', '找人修空调', '您何用', '怎么零下四度', '开船到单位', 'so整']","['坐  冷得发抖以为复工第一天空调 罢工  结果一看 怎么零下四度   后降哪门子温', '假期，空调 罢工 ，  被热死   \ue627值班', '开工第一天，  空调主机大罢工，so整 冰棍一样 地儿；冷到无法呼吸，还多人去求证 否开 制冷模式 万万没想到 出门顺手带去 袜套（可以穿到大腿根部 那种）派上用场；裹 围巾🧣；虽然   下，南方 湿冷，多亏 机智 穿 雪地靴 为 小心机 自己点赞']"
112,111,18,111_头痛_没运动_忘记喝水_来凑热闹,"['头痛', '没运动', '忘记喝水', '来凑热闹', '读书', '头疼', '工作效率必须拉满', '头痛得很', '头疼中醒过来', '当晚还拍']","['还有个事可以跟大家分 一下，前段时间突然感觉头疼，每天差 多固定时间，   下午，然后晚上去医院看 个急诊，量 个血压， 艹， / ，从来没那么高，当晚还拍 个脑部CT，检查结果 一切正常，但 查出有鼻窦炎 后来 解 一下，鼻窦炎会引起头疼，然后配 一些治疗鼻窦炎 药物，最近好转', '假期将至，工作任务像山一样压过来，头痛 来凑热闹，真 让人崩溃 🤯  经常一忙起来 忘记喝水，导致头痛发作， 知道大家    一样？🤔 而且，  空调总 忽冷忽热，温度变化 容易引起头痛，简直防 胜防 🥵 最让 头', '这几天真感觉到 纪来 ，连续熬几天夜下午头痛  行，吃 晚饭 停车库还吐  每次头痛 会吐，估计 颈椎病加肠胃感冒吧 中午  睡觉以后坚决开空调  开窗户睡觉  然起来 会缺氧头痛  每次 头痛， 老公   身体 行，没运动，简直大无语 前几晚每天   .   . 点睡， 又瞎']"
113,112,18,112_冻成狗_冷成狗_依旧_狗狗过来陪,"['冻成狗', '冷成狗', '依旧', '狗狗过来陪', 'ool脱', '谁能受得', '调温用具', '起作用冻成狗', '这个房间', '连睡瑜伽垫']","['优马·铃兰 依旧 明白为什么蓝格会叫铃兰 以及衬衫塞进去 塞进去效果好 一样 上午穿这身 单位值班冻成狗 空调冷气过于足', '把mimore ool脱   明智之举（ 周一 早晨冻成狗）进 开 空调，打开  暖气罩  纪大  被温暖包围，比如一边走路一边治愈  岁 缝花，  杭州最美 季节', '狗蛋挞，因为它 吃瑜伽垫 现 连睡瑜伽垫 乐趣 没有 ，刚刚勉为其难躺 下地板，好冷→_→开空调 ，没想到  夏天 没怎么开 这个房间 空调，结果入秋 又热得开起空调 地板冰冰凉，想到明天 去   难受，非常难受，想把蛋挞揍一顿']"
114,113,17,113_空调坏_被热死_热死_bai,"['空调坏', '被热死', '热死', 'bai', '许昌', '空调绝对出问题', '白敬亭', '热成一摊兔饼', '热得完全无心工作', '热到没心情玩塞尔达']","['空调坏  真  热死', '\ue627白敬亭   good bai 冒 被热死 生命危险，还好 开空调', '空调坏 ，嗯，  热']"
