,Topic,Count,Name,Representation,Representative_Docs
59,58,35,58_创作_这个书法桌前执行董事关门关窗_这样投入摇滚大猪_huh然后rob,"['创作', '这个书法桌前执行董事关门关窗', '这样投入摇滚大猪', 'huh然后rob', '崩溃感又来', '已经精神', '建议书', '工位第一件事把', '莫名想哭', '小马赶紧把窗户打开通风']","['ザテレビジョン      增刊号如果hsj成立公司 名叫Windows  窗户保洁公司恐高小甜担任  盖章 社长他 公司一 办 次员工旅游  股份  八乙女手 实际擦窗户 只有知念中岛伊野尾 前台小姐姐高木 他 司机薮 会计有冈管各种清洁道具', '下午被老板叫去帮忙关他  窗户他 这个窗户有点卡住 他掰 动让 拿工具撬一下试试然后 鬼使神差 用力把那个窗户掰下来关上 老板 力气挺大  谦虚  工地练 然后老板居然叫 跟他掰手腕ω 只紧紧敢抓 他 手往顺时针方向缓缓移动', '单位给 换窗户    旧窗卸掉后， 把上面 灰打扫完，问能 能先给  换新 ，师傅A 装完这个 给 装 他们过来， 看到墙框上有膨胀螺丝， 问师傅B，这个   需 拆掉 B    们领导吗？ 当时一懵，肯定     只听 们领导 ， 别管，给 安好 行  估计他可']"
60,59,34,59_生活_陈哲远和leader官宣_早餐_付航演绎酸甜苦辣每一面,"['生活', '陈哲远和leader官宣', '早餐', '付航演绎酸甜苦辣每一面', '付航脱口秀', '咖啡', '美好', '幸福简单', '心情一边', '人坚守最后']","['\ue627付航脱口秀 付航演绎酸甜苦辣每一面  温暖与和解，迈向新岁 自己岁末回首，   时光宛如一部温馨 微电影，每一帧 镌刻 生活 细微美好与自 成长 足迹 记得那  春雨淅沥 夜晚，城市 喧嚣被雨水稀释，  却灯火通明 作为一名普通 打工人，堆积如山 任务', '陈哲远和Leader官宣    生活，按  来  追求简单而充实 生活✨每天早晨， 从舒适 床上醒来，阳光透过窗户洒进房间，唤醒   活力 🌞  受一杯香浓 咖啡☕️和一份营养丰富 早餐🍳，为新 一天注入能量 接下来， 以蓬勃 步伐开始  自由职业工作💼  有自', '陈哲远和Leader官宣    生活，按  来  希望能够拥有一种理想 生活，充满 积极与活力 每天早上， 醒来时可以看到阳光透过窗户洒 床上，温暖而宜人 起床后， 会做一杯香醇 咖啡，悠闲地 受早晨 宁静  理想 生活 充满探索与发现 冒险旅程  每个周末 会踏上新']"
61,60,32,60_声音_爆炸_听到_书桌上,"['声音', '爆炸', '听到', '书桌上', '没有受到伤害', '没有噪音之后怀疑', '没有想过', '没有消失然后怀疑', 'alpha被挡', '汇总周末之前']","['常碎片声音与光 牢笼闭上眼睛休息，更加清晰 听到，空调出风口传来规律 电机声  °音效 环绕鼠标滑轮与键盘 敲打声， 时还有一些叹气 打嗝 声音  有一面墙  玻璃窗户，玻璃外面 一排 . 米 围墙，除 刺眼 亮光，起 到窗户 作用，所以窗帘常   紧闭  长长 走', '刚才， 突然出现 一阵异样 声音，看到同事  桌上冒起 灰白色 烟雾，接  爆炸 声音，  太响，刺鼻 气味顿时弥漫整个 ，大家赶紧打开窗户通风 一位同事 笔记本电脑电池起火燃烧 爆炸，威力  太大，恰好同事  座位上，没有受到伤害，真实万幸  戴尔牌电脑', 'U盘插进电脑时发出生涩 摩擦声，金属外壳 台灯下泛 冷光  点开名为"" "" 文件夹，一张布满噪点 照片突然跳出来 液晶屏 蓝光漫过 桌，十八 前 夏夜随 像素颗粒重新显影 视频窗口 总 晃动 细密雪花 画面，他身后 白墙洇 南方特有 水渍，老式台灯 吉他琴箱上投下蜂蜜色 光斑']"
62,61,32,61_死打_姜念初_阁徐晚柠陆泽禹a徐晚柠陆泽禹a_打死,"['死打', '姜念初', '阁徐晚柠陆泽禹a徐晚柠陆泽禹a', '打死', '温朝暮谢枫瑜', '陆言峥', '昆明', '泉州', '刘宇宁燕子京', '昼夜']","['Coming soon 准上市 th Ave  San Fran is o  CA 叫价 万• 📍Inner Ri hmond 核心地段• 建筑面积 📏   平方英尺• 土地面积 🌿   平方英尺• 格局 🛏 房 🛁 卫•  份 约   全面翻新• 车库 🚗 可停 辆车（带充电插座）✨ 亮', 'SHE ✈️ CGO ✈️ HAK ( / )沈阳欢迎  然后 睡 一觉， 飞海口  其实可以规划一下，后面来沈阳 呆一周 早班出港，打卡沈阳尊鹏阁，这 继南京 泉州 深圳 号 南宁之后， 到过 第 家尊鹏阁 沈阳尊鹏阁 面积比南宁 泉州 大 很多， 餐区和沙发区 有 少座位', '开学\u202e打 \u202c死 九 \u202e打 \u202c死 学\u202e 校\u202c打死 老\u202e 师\u202c打死 同学 打死 同桌\u202e打 \u202c死 前桌 \u202e死打\u202c 后桌 打死 校长 打死 校门 \u202e死打\u202c 教室 \u202e死打\u202c 作\u202e 业\u202c打死 语文 \u202e死打\u202c 数学\u202e打 \u202c死 英语 \u202e死打\u202c 体育 \u202e死打\u202c 美术 \u202e死打\u202c 音']"
63,62,29,62_志斌_脏得_b区炸_生疼生疼,"['志斌', '脏得', 'b区炸', '生疼生疼', '时候太快门还没有完全打开', '窗户唱铁窗泪喽', '窗户上把脑袋磕流血', '破皮疼', '瞬间疼痛感爆炸现', '瞬间想起来上次离开']","['最近顺手整坏 东西两只手  够数 前几周刚碎   小花瓶 下班关窗户又摔坏 用胶带粘起来 还能用真 心灵手巧', '大清早第 到 习惯性 开窗通风开到第二扇 时候它整片 掉 下来被窗户袭胸 T恤 破 右胸侧面化 一扎长 破皮疼   附照片 隐私部位', '新 味道很重，只能一直开 窗户窗户通风，坐 窗边  遭老罪 🙃昨天只 脖子疼， 整条手臂 疼得 死 整个右侧，从脖子到斜方肌到肩膀到手肘到手腕疼死']"
64,63,29,63_骨折初期_宜喝骨头汤_白酒_宜喝苦丁茶,"['骨折初期', '宜喝骨头汤', '白酒', '宜喝苦丁茶', '胆固醇高者少吃鱿鱼', '豆浆', '食肉过多对身体有害', '宜长期饮用', '应与红糖鸡蛋同饮', '常喝豆浆更健康']","['条生理常识，比黄金还值钱   绿茶有益防治肝炎肝癌．  胖大海泡茶 宜长期饮用．  感冒 宜喝苦丁茶°.  胆固醇高者少吃鱿鱼．  海蜇皮能治高血压．  食肉过多对身体有害．  骨折初期 宜喝骨头汤  常喝豆浆更健康．  豆浆 应与红糖鸡蛋同饮．  白酒 宜代替料酒做菜．', '条生理常识，比黄金还值钱  绿茶有益防治肝炎肝癌.  胖大海泡茶 宜长期饮用.  感冒 宜喝苦丁茶.  胆固醇高者少吃鱿鱼.  海蜇皮能治高血压.  食肉过多对身体有害.  骨折初期 宜喝骨头汤.  常喝豆浆更健康.  豆浆 应与红糖鸡蛋同饮.  白酒 宜代替料酒做菜.', '条生理常识，比黄金还值钱  绿茶有益防治肝炎肝癌.  胖大海泡茶 宜长期饮用.  感冒 宜喝苦丁茶.  胆固醇高者少吃鱿鱼.  海蜇皮能治高血压.  食肉过多对身体有害.  骨折初期 宜喝骨头汤.  常喝豆浆更健康.  豆浆 应与红糖鸡蛋同饮.  白酒 宜代替料酒做菜.  深呼吸']"
65,64,29,64_发个_请到公众号_许雾林清_江钊肆周容婉,"['发个', '请到公众号', '许雾林清', '江钊肆周容婉', '温苓芷谢为聿温苓芷', '林鹤铭', '汐林鹤铭汪', '阮清念裴砚舟', '林和鸣', '陆远钦']","['今 热门重生之首长前妻每天求复合汪念曦 林和鸣    阁 请到公众号  发个 林和鸣  行  重生之首长前妻每天求复合汪念曦 林和鸣 重生之首长前妻每天求复合汪念曦 林和鸣她既然爱唐航他 主动暗示离婚 她为什么 顺道捅破窗户纸', '今 热门林妤霞陆远钦林妤霞 陆远钦    阁 请到公众号  发个 陆远钦  行  林妤霞陆远钦林妤霞 陆远钦 林妤霞陆远钦林妤霞 陆远钦她既然爱唐航他 主动暗示离婚 她为什么 顺道捅破窗户纸这晚林妤霞果然没有回来', '今 热门汪 汐林鹤铭汪 汐 林鹤铭    阁 请到公众号  发个 林鹤铭  行  汪 汐林鹤铭汪 汐 林鹤铭 汪 汐林鹤铭汪 汐 林鹤铭她既然爱唐航他 主动暗示离婚 她为什么 顺道捅破窗户纸这晚汪 汐果然没有回来']"
66,65,28,65_缺氧_没有窗户_l真缺氧_整天没有一扇窗户,"['缺氧', '没有窗户', 'l真缺氧', '整天没有一扇窗户', '情况昏昏欲睡', '明明最近这两天天气很舒服', '怎么挨得住', '心理问题吗', '得自备氧气瓶', '得到厕所呼吸窗外']","['特别 理解，为啥自己每天   这么困， 因为 没有窗户缺氧 么？完全坐 住呀，冰美式  能拯救  ，救命 北京·东方广场', '缺氧每天 活得像一只离开水 鱼班车车窗打 开 上下班路上两小时 缺氧  坐窗边 同事嫌冷 基本 开窗 缺氧以后上班    得自备氧气瓶', '假期综合症昨天上班完全坐 住，吸一口气用好久，又完全忘记呼气（窒息 感觉），   光无法专心工作，更无法正常呼吸，工作 分钟 得到厕所呼吸窗外 新鲜空气（ 只有一扇窗户），大口地喘息自由， 还以为自己得病   一想，这   假期综合征吗？一']"
67,66,28,66_监狱_一格一格_轻狱_救赎,"['监狱', '一格一格', '轻狱', '救赎', '没窗户', '场所', '没有窗户', '大律师', '外边十几度', '多平方米']","['平遥县衙（六）牢狱 清朝时 占地 多平方米，有重狱，轻狱，女狱，狱神庙，子孙房等，但大部分 没有开发出来，只开发出来一小部分 首先 们看到  牢头  场所， 外套间，相当于现  监狱长 ，墙上有 偌大 狱字，代表两犬守一罪人 这边 轻狱，可看到轻狱 仿窑洞设计 冬暖夏', '肖申克 救赎  ，   喜欢又离 开 地方，   喜欢又摆脱 掉 地方，那这个地方  监狱 其实最大 监狱   们 大脑，如果放 下执念，到哪   囚徒 想想真 这样，放下执念，勇往直前  去值班 ，好冷，但 这 任务，穿上大棉袄，为 生活走进冷风     绿植有', '没有窗户   像 监狱']"
68,67,28,67_深圳_三角形_望京soho_出租,"['深圳', '三角形', '望京soho', '出租', '北京', '地方', '靠窗户', '挺好', '写字楼', '记录']","['广岛 一家公司名怎么读干嘛 気になりますよね虽然看起来 神马鬼 感觉但 公司 创始人 这个社名上还 很有自己 想法 房顶 三角形 窗户 正方形 人脸 圆形 他觉得这个世界最初  这三个形状构成 三角形  读作ミ四边形  读作ヨ圆', '一路向东，杨树浦路徒步游——第一站 上海天章记录纸厂（上海机器造纸局 上海天章造纸厂旧址）走出校门后 第 人生驿站，一共待 八 零八个 ，如今大门紧闭， 面荒芜得只剩 倔强 守门人  图三，大门，左侧  楼，右侧 轮印车间，刚进厂时实习 地方；图四，原先', '事务所 蛮有趣  可以 接  去 同 地方 很多原先 会去 地方 现  能借工作之余来看看 来广州这两个   天河上过班  越秀上过班  海珠上过班 有去富丽堂皇 写字楼  有去没有窗户闷 愣腾   但每 新地方 会有让人 如意 地方 干净明亮  离家远 离家近 公司又小又挤 但']"
69,68,27,68_云彩_arly__晚上天色渐渐黑下来_无滤镜,"['云彩', 'arly_', '晚上天色渐渐黑下来', '无滤镜', '抬头能看见蓝天白云开窗', '收回视线', '把云卷云舒', '拿个手机趴窗上拍照怪突兀', '最后一张云', '把电脑黑屏之后反射到']","['谁能想到这 这个窗户拍 最后一张云 呢刚还 翻相册看到昨天拍 这张正想发 然后 听到老板 这个窗户没窗帘太晃眼找 块板挡起来 以后  再 拍 到云咯', '云  棉花糖本糖吧好绵密 从 望下去云厚厚 盖 山上 山 变tia  只可惜 窗户太脏 而且大家  工作  拿个手机趴窗上拍照怪突兀  晚上天色渐渐黑下来 还能清晰 看见一朵一朵 云 这天真 美得刚刚好', '云特别好看 但奇怪  ， 刚看到满朋友圈 云才发现， 知道它很好看，但 却没有像以前一样拍下它 而当 下意识从  窗户往外看时，又只能看到三楼外 树郁郁葱葱 收回视线，继续加班']"
70,69,27,69_同事做工比较好比去_天天大太阳_买裙子_ierwj买,"['同事做工比较好比去', '天天大太阳', '买裙子', 'ierwj买', '一双自己用还', '风一吹更凉快最近几天', '袖套', '被麻麻拿走', '双灰色', '摸起来滑滑']","['Week 为 防止发缝越来越宽剪 偏分八字刘海＋空气齐刘海穿这样被 太清凉  西宁 度诶   上海 时候这裙子 最保守  （天太热 空气刘海没保住 恨 得每天 扎大光明）这裙子每  效果  一样衣服紧紧 很安心好像体脂低 一点点 买个套餐 啥啥没有 德克士 海鲜卷还可以', '时尚一姐那安排Gla ierWJ买 双灰色 自己还没用 被麻麻拿走 又买 一双自己用还  同事做工比较好比去 买 十几块钱 好多 摸起来滑滑 套上手臂感觉冰冰 风一吹更凉快最近几天 下雨 天天大太阳 窗户透进来 光 好亮 一整天 套 袖套', '那安排Gla ierWJ买 双灰色 自己还没用 被麻麻拿走 又买 一双自己用还  同事做工比较好比去 买 十几块钱 好多 摸起来滑滑 套上手臂感觉冰冰 风一吹更凉快最近几天 下雨 天天大太阳 窗户透进来 光 好亮 一整天 套 袖套  觉得闷']"
71,70,26,70_开空调_空调还_同事们_ly回家,"['开空调', '空调还', '同事们', 'ly回家', '温度太高', '知道该怎么开窗户所以', '知道该怎么开空调', '最近几天总', '有个同事以前非常喜欢开', '本人非常欣赏结构专业']","['早上来到单位  自己寻思寻思没开空调 开几个窗户得 过 一会那老ly来  开空调   ？  自己开什么空调ly 这时候  受啥时候 受于 他把空调开开 ly回家  吉哥 知道跑哪去  剩  人  吹 空调 舒服   刚才王总来应该看见 他肯定以为  这个贪', '最近 呼和浩特很热 决定 装空调 安装师傅来 一起来 还有他 妻子一起帮忙打下手需 装外机 时候因为 们窗户外面有 平台所以师傅刚开始没有系安全绳 出去 他 妻子和 们老板  很危险让他回来系好安全绳再出去一边系 师傅 腰间另一边系 他妻子 腰间然后 拍', '梦 搬到新实验室 仪器修好  正 试用 用 用 泵停 开始语音报警 仔细一听 温度太高 想 完蛋 会 打报告买空调 吧 这时候小强走进来看 看  空调没开 才发现空调 仅没开窗户还大开 立马关窗开空调 准备第二天再试试 问他为什么下班 还 走 他 刚才厕所漏水 淹到xx   怕']"
72,71,26,71_马嘉祺_学校_墙上贴_饭憔悴,"['马嘉祺', '学校', '墙上贴', '饭憔悴', '单人床吃', '知识点睡', '窄小', '打包', '没想过他住', '男团队长']","['马嘉祺 一起去未来 mjq马嘉祺 破阏绝云 没想过他住 学校  墙上贴 全 知识点睡  窄小 单人床吃  打包 饭憔悴 看 出 男团队长  面堆放 杂物放 学校   招生计划瘦 他知道自己 状态听到工作人员 祝福脸上 表情  出来 意味临时靠 墙边放 板', '马嘉祺 马嘉祺 一起去未来 没想过他住 学校  墙上贴 全 知识点睡  窄小 单人床吃  打包 饭憔悴 看 出 男团队长  面堆放 杂物放 学校   招生计划瘦 他知道自己 状态听到工作人员 祝福脸上 表情  出来 意味临时靠 墙边放 板凳', '马嘉祺  马嘉祺 倒计时三十三天 没想过他住 学校  墙上贴 全 知识点睡  窄小 单人床吃  打包 饭憔悴 看 出 男团队长  面堆放 杂物放 学校   招生计划瘦 他知道自己 状态听到工作人员 祝福脸上 表情  出来 意味临时靠 墙边放']"
73,72,26,72_加油_有窗户_ei_真优秀,"['加油', '有窗户', 'ei', '真优秀', '越来越顺利', '终于有个单人间准备买幅招财', '突然发现新', '超豪华双人尊', '直接小', '距离搬家应该']","['换  ，直接小 一半，窗户 没 一半还好现 还 毛坯，距离搬家应该 到明', '之前许愿 想 有窗户  然后真 有 距离 之前 地址二十公 开外通勤 h+', '，终于有 新  ，配置虽低，但有窗户  愿自己越来越稳定 越来越顺利 加油👏加油👏加油👏']"
74,73,26,73_卢浮宫_卢浮宫博物馆_珠宝_当天清晨,"['卢浮宫', '卢浮宫博物馆', '珠宝', '当天清晨', '馆方随后宣布临时闭馆一天', '外墙施工区', '窃贼', '分左右', '现场', '新闻']","['卢浮宫 件珠宝被抢      上午，位于法国巴黎 卢浮宫博物馆发生抢劫事件，馆方随后宣布临时闭馆一天 以下 具体情况 - 事件经过 当天清晨，数名完全蒙面 嫌犯从塞纳河一侧 施工区闯入卢浮宫，他们乘坐一部运货电梯，直接进入 位于阿波罗长廊 目标展厅，打破窗户后，两名男子进入室', '卢浮宫盗贼作案只用  分钟 相关内容，来智搜看看 当地时间    ， 名蒙面人员潜入法国巴黎 卢浮宫博物馆，抢走  件拿破仑时期 珠宝，全程用时仅 分钟￼ 以下 关于该事件 详细情况 • 作案过程￼ 当天 时 分左右， 名嫌犯驾车来到卢浮宫外塞纳河一侧 外墙施工区，这 因历', '这 头还能看到这样 新闻 卢浮宫因大胆 白昼抢劫案关闭Louvre Closed After Brazen Daylight Robbery法国官员表示，窃贼闯入巴黎博物馆一楼  展厅，带走 “无价” 珠宝 法国内政部长表示，周 上午，窃贼 巴黎卢浮宫博物馆实施 一起大胆 白昼抢劫，带走 价值“无法估量” 珠宝']"
75,74,25,74_院子_妈跟_列车员_父亲,"['院子', '妈跟', '列车员', '父亲', '爸爸', '怎么样', '小孩', '小时候', '老公', '小区']","['们看见过爱情么？ 想  亲眼看见过  姑爷 个很毒舌 男人， 从很小 时候 领会过 那个时候姑姑带 他回奶奶家，又或者可以  他开车载 姑姑回奶奶家 那个时候，奶奶 知所踪，估计 去哪个山旮旯 面做事去 ，还没回来，因为时间久远， 已经有些 记得  姑姑 火屋做饭 而  蹲', '下午跟俺妈视频，她去上海看 姐去 ，从济南做 卧铺车去 她 她去上厕所 时候猛拉厕所门，  拉 开，他旁边 人 ，大姐这 配电室， 拉啥呀 哈，笑鼠  ， 妈还 配电室旁边  列车员  ，列车员 从小窗户 看 她，   话，看她笑话， zhun 很想笑，搞笑女实锤  妈', '怀念父亲  传统 中元节 三十一天前，  父亲 睡梦中往生，留给家人无尽 悲伤和遗憾 像 天意，作为长子  ，少小离家，数十  外，却有幸守 父亲床前，跟妈妈和弟弟妹妹一起陪伴 父亲最后 时刻；头七过后，工作积压 很多，  得 返回北京 亲友  ，父亲 有福之人，修行']"
76,75,25,75_绿色生活_green_tion_earth,"['绿色生活', 'green', 'tion', 'earth', '行动', '绿色生活绿色生活', '节约用水', '而言', '清晨', '做起']","['[Green Earth A tion，  行动 ]节约用水   一名光荣 环保志愿者， 早上来到 上班 单位做节约用水活动  用水桶接 半桶水，洗 一下抹布  楼 擦 窗户，擦 擦楼梯扶手及 值班室  文件柜  用拖把 水桶 洗 洗擦 一遍 楼内地面砖，擦完 后 把剩于 水浇  办楼门口', 'Green Earth A tion   行动 环保宣传行动，节约用水 环保宣传行动，节约用水 这次  升级以来 第一次做环保宣传行动，节约用水  上午  忙完 工作，周末 嘛， 想做个大扫除，然后  去拿来 水桶 拿 抹布去接 一桶水，然后 开始把 们    各个角落 抹 干干净净 今', 'Green Earth A tion  行动 节约用水  一名光荣 环保志愿者，节约  们每个人  坚持做 一件事，节约用水人人有责，从 做起，从一点一滴小事做起，从身边事做起 水  们人类生存资源， 生话中 可缺少，水资源对人类 多么 重    单位收拾 卫生， 到水房打 水回 擦']"
77,76,25,76_孕妇_同事怀孕_让开空调_动作,"['孕妇', '同事怀孕', '让开空调', '动作', '多度', 'fafa', '妊娠反应重', '开窗通风再快一点凋谢吧', '得瑟', '快中午才发现窗户开']","['去  末今  初那会  女同事 以备孕为理由整个冬季  让开空调还 开窗通风现 生小孩去  来 个阿姨顶班新来 阿姨又  们 装修味道太重 闻  舒服 们换 甚至已经快一  又 开窗通风还 让开空调 真 会谢谢 们妈死', '. 照常产检  子 ➕ 这一天产检 时候 先生出差还剩半段，刚从南宁到天水 然后一大早   人去做b超 胎心监护 还有心电图胎心监护 时候娃娃 太动，其他 挺正常  做完一系列 检查以后回诊，主治医生摸 摸 应该 斤多 ，胎儿大 建议顺产，剖腹产 话，  选个 子， 还 明天', '妇产科 怀孕三个 后， 常生活中一定 注意 动作   垫脚尖拿 到高处 东西时，多数人 习惯垫脚尖伸长手去拿，但垫脚尖易让身体失去平衡，加上拿高处 物品时怕物品掉落， 会全身用力去抓握物品，这对于大肚子 孕妇来 ， 颇为危险 动作，万一 小心可能会摔倒或 被掉落 物品砸']"
78,77,24,77_甲醛_有毒_甲醛超标_byebye小卧室重新装修,"['甲醛', '有毒', '甲醛超标', 'byebye小卧室重新装修', '很多尤其', '检查电闸发现空开坏', '鲜花绿植营养液甲醛混合双击因为天冷还', '才能慢慢稀释部分有毒气味', '把插头插上走', '柜子和榻榻米虽然没有任何味道甲醛']","['甲醛超标怎么办专业除甲醛效率更高大家 会担心新房甲醛超标问题往往忽略  环境 甲醛困扰 甲醛超标 同样值得 们重视工作诚可贵健康价更高  装修后会留存大量 甲醛如果 及时处理员工长期 工作环境中身体会受到很大伤害  甲醛主 来源于桌椅类', '有毒 ，虽然  知道甲醛 何种气味，让人有何种反应，但     一直咳，喉咙一直卡 ，鼻子 因为空调堵 ，阿西吧，太难受 ，这个园区那么好看，怎么 设计 那么智障？全部封闭， 只有老板内间有窗户可以透气，其他地方只剩门，门因为开空调每 常闭，这 人待 地', 'Get 这款好物让新装 柜子跟甲醛  ByeBye小卧室重新装修 柜子和榻榻米虽然没有任何味道甲醛 危害大家应该 知道吧生活 甲醛超标 环境下一段时间身体会出现各种 良反应所以为 孩子 健康一定 去除甲醛后才踏实现 除 开窗通风朋友  天得一除味凝胶除甲醛']"
79,78,24,78_这个窗户_好喜欢_很喜欢_未来,"['这个窗户', '好喜欢', '很喜欢', '未来', '让人感觉没那么像坐牢', '很梵高', '大却有晴空万', '吃瓜好位', '可惜拍', '还挺喜欢茶水间这个大窗户']","['好喜欢新  这个窗户 好漂亮～', '真 很喜欢 这个窗户 面 自己 可惜拍 出来', '好喜欢  这个窗户  真希望 未来 某一套房子拥有这样 窗户']"
80,79,23,79_吃螺蛳粉_螺蛳粉_一份螺蛳粉同事们吃完饭回来骂骂咧咧_无奈拿,"['吃螺蛳粉', '螺蛳粉', '一份螺蛳粉同事们吃完饭回来骂骂咧咧', '无奈拿', '师弟桌子上煮螺蛳粉想', '海底捞外卖', '没有散去真香', '没有公德心', '没摸到最后还', '桶顶']","['中午想吃螺蛳粉 征求全公司 同意后，  房间 打开窗户，铺上膜布，备好湿巾和空气清新喷雾 最后确认老白短时间内 会回来，开吃', '其实超爱吃韭菜馅 可 一般情况下  怎么吃原因  只 一吃韭菜    行走 韭菜盒子疯狂嗳气还 韭菜味  生 会组织  生  员工包只有韭菜猪肉馅 味道还 错 吃 挺多结果 下午   疯狂嗳气全 韭菜味还好 开窗通风  然实  敢想', '新开 一家肠粉店粉 提前蒸好 味道还可以发  终奖给自己 狂欢必须 集体叫跑腿食丰收 招牌糯米鸡腿饭三点 时候突然  铝合金窗户 大声晃动嘭嘭响像有人 用力摇晃地板桌子凳子  震动脚像 踩到 脚底按摩器一样滋滋响第一秒还以为  挖地铁钻地底 震']"
81,80,23,80_刚到单位_娇红_速度总_山顶上,"['刚到单位', '娇红', '速度总', '山顶上', '已经冒', '上学时候', '快得惊人', '而且还将一束阳光搭', '东边', '样子']","['这两天傍晚 天空异常好看， 有漂亮 火烧云， 知道谁喊 一声，开始有人 个拉开百叶窗， 抬头一看，真 很漂亮，接 有同事相继掏出手机，手机贴 窗户上去拍照，一下子感觉整个  鲜活起来 ，但看同桌趴 玻璃上努力拍清晰 样子，又命很苦 感觉，打工人连看夕阳 得隔 写字楼高层铺', '早上好亲爱 阳光上班途中 看见 早起 样子 娇红 脸头枕 东边 山头似乎刚刚睡醒又没完全清醒像极 上学时候  磨磨蹭蹭 样子可  速度总 快得惊人 刚到单位  已经冒 金灿灿 光芒朝气蓬勃 站 山顶上 而且还将一束阳光搭    窗户上   想和 握', '早上好，亲爱 阳光 上班途中， 看见 早起 样子 ，娇红 脸，头枕 东边 山头，似乎刚刚睡醒又没完全清醒，像极 上学时候  磨磨蹭蹭 样子 可  速度总 快得惊人  刚到单位，  已经冒 金灿灿 光芒，朝气蓬勃 站 山顶上  而且还将一束阳光搭    窗户上，   想和 握']"
82,81,23,81_长时间盯_感觉屏幕亮度_情况下盯一天电脑眼睛会很难受到下午基本上_亮度,"['长时间盯', '感觉屏幕亮度', '情况下盯一天电脑眼睛会很难受到下午基本上', '亮度', '而且封闭一天有点压抑天性', '很好但', '疲劳', '电脑', '独立', '节律与较差']","['防窥膜 伤眼观点补充 贴防窥膜后眼睛总发酸？别让“隐私保护”变成“视力负担”之前总觉得贴防窥膜特安心——地铁上刷消息 怕旁人瞅， 看报表  用遮遮掩掩，结果没俩  发现 对劲 看手机 到半小时眼睛 干得慌，晚上还总觉得字发虚，去查视力，散光居然涨  度 后来才知道，原来防', '导致视力下降 真实原因咱 聊点真事儿——为啥咱 眼睛越来越像“雾 看花”？第一大元凶 屏幕盯得太狠  现代人 ，手机 电脑 iPad，恨 得把屏幕焊 眼球上   轻那会儿，偷偷躲被窝 玩PSP，早上起来眼睛跟蒙 层纱似 ，吓得 以为 瞎  科学研究  ，长时间盯 屏幕，蓝光刺激视网', '🔥打工人眼睛干涩自救指南 🔥👀    经常感觉眼睛干涩 疲劳？长时间盯 电脑 手机，让眼睛承受 太多压力 这份自救指南，让  眼睛重焕光彩  ️⃣ 适当休息 每隔一段时间，放下手机 离开电脑，闭上眼睛休息一下 试试“ - - ”法则，每 分钟看 英尺（约 米）远 物体，持续']"
83,82,23,82_华千素_已翻新_为简单研制_张女士,"['华千素', '已翻新', '为简单研制', '张女士', '余杭租房', '有停车场设计广告服装行业聚集地欢迎问价转手费可商议随时带看非常勿扰', '水电线路齐全', '水下水泥', '比鹤岗市政府气派', '楼宇开荒保洁']","['石家庄天和时光空间，共  全市价格最低  . 成本优化 按需租赁，免去装修 设备采购及维护费用，降低创业门槛  . 灵活高效 支持短租/工位租赁，适应团队快速扩张或收缩，配套会议区/打印区等商务设施  . 资源互联 聚集多元行业人才，定期举办行业沙龙，自然产生合作机会  . 无忧  覆', '厂房位于惠阳新圩镇长布工业区，已翻新，墙面 窗户  地板 已翻新，可进 米大车，带小阁楼 ，厂房 . 米高惠州厂房出租 物流仓库出租 厂房租售 厂房出租 工业园区 工业区 工业园 惠阳新圩原房东惠州厂房 LEnter__佳颜   视频', '华千素 华千素 为简单研制，链接技术与生活 桥梁 北京华千新技术有限公司 创新理念引领下，“华千素，为简单研制 ” 仅 一句口号，更  们致力于将复杂技术融入 常生活 坚定承诺 通过“普通水泥+华千素=华千水泥（水下水泥 注浆水泥 抢修水泥 抗渗水泥 装修水泥）”这一革命性 二']"
84,83,23,83_乐趣顶多只能将口袋装满但工作_苦闷却_发现自己竟然_心想这地方来对,"['乐趣顶多只能将口袋装满但工作', '苦闷却', '发现自己竟然', '心想这地方来对', '两个小时结果', '第一天到文化馆上班时故意迟到', '想干什么', '毛姆', '想游手好闲', '这样一天到晚']","['想上班 原因找到 余华 第一天到文化馆上班时故意迟到 两个小时结果 发现自己竟然 第 来上班  心想这地方来对 石田农良工作 乐趣顶多只能将口袋装满但工作 苦闷却  卡车才装得下毛姆 想干什么 想游手好闲老舍 现   这样', '哈 opyfromweibo 第一天到文化馆上班时故意迟到 两个小时结果 发现自己竟然 第 来上班  心想这地方来对  余华工作 乐趣顶多只能将口袋装满但工作 苦闷却  卡车才装得下 石田农良 想干什么 想游手好闲 毛姆 现   这样一天到晚 那做', '原来大家  想上班 第一天到文化馆上班时故意迟到 两个小时结果 发现自己竟然 第 来上班  心想这地方来对  余华工作 乐趣顶多只能将口袋装满但工作 苦闷却  卡车才装得下 石田农良 想干什么 想游手好闲 毛姆 现   这样一天到晚 那做事全']"
